event_id,event_type,payload_size_kb,endpoint_id,endpoint_health_score,rate_limit_per_minute,total_attempts,timeout_count,server_error_count,client_error_count,success_count,avg_response_time,max_response_time,replay_count,duplicate_count,retry_count,timeout_ratio,error_ratio,is_recovered,priority_critical,priority_high,priority_low,priority_medium
evt_010588,invoice.paid,129,ep_00214,0.958,100,1,0,0,0,1,676.0,676,1.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_008666,invoice.created,155,ep_00451,0.872,500,1,0,0,0,1,641.0,641,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_006572,compliance.failed,321,ep_00364,0.928,500,3,1,2,0,1,725.0,1002,1.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,True,False
evt_007531,invoice.paid,133,ep_00309,0.946,30,2,0,1,0,1,353.0,442,0.0,0.0,1,0.0,0.5,1,False,False,False,True
evt_004288,invoice.validated,336,ep_00137,0.786,200,3,0,0,2,1,597.6666666666666,810,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_005059,invoice.created,293,ep_00326,0.734,200,1,0,0,0,1,50.0,50,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_010705,invoice.validated,530,ep_00329,0.955,500,4,0,0,4,0,522.75,861,0.0,0.0,3,0.0,1.0,0,False,False,True,False
evt_008000,invoice.rejected,92,ep_00065,0.978,60,1,0,0,0,1,442.0,442,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_004173,invoice.validated,144,ep_00151,0.91,100,1,0,0,0,1,624.0,624,0.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_001643,invoice.paid,91,ep_00394,0.999,500,1,0,0,0,1,808.0,808,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_008643,invoice.created,337,ep_00368,0.882,60,3,0,0,3,0,431.3333333333333,528,0.0,0.0,2,0.0,1.0,0,False,False,True,False
evt_012294,invoice.validated,235,ep_00045,0.703,60,1,0,0,0,1,398.0,398,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_dup_8d0e1464,invoice.paid,428,ep_00356,0.76,200,3,0,0,2,1,1186.0,1344,1.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_005698,invoice.paid,158,ep_00045,0.703,60,3,0,0,2,1,877.6666666666666,1073,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_003966,invoice.rejected,698,ep_00047,0.825,500,3,0,0,2,1,678.6666666666666,831,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_009213,invoice.created,274,ep_00096,0.704,100,3,1,2,0,1,723.6666666666666,1000,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,True,False
evt_003262,invoice.validated,356,ep_00246,0.84,30,3,1,2,0,1,468.6666666666667,769,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,True,False
evt_012476,invoice.paid,350,ep_00313,0.979,500,1,0,0,0,1,815.0,815,1.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_012199,invoice.rejected,51,ep_00467,0.954,500,6,0,0,6,0,778.6666666666666,1095,0.0,0.0,5,0.0,1.0,0,False,False,True,False
evt_010760,invoice.paid,229,ep_00562,0.999,200,4,0,4,0,0,431.75,729,0.0,0.0,3,0.0,1.0,0,False,True,False,False
evt_003849,invoice.paid,395,ep_00101,0.71,200,1,0,0,0,1,348.0,348,1.0,0.0,0,0.0,0.0,1,True,False,False,False
evt_011323,invoice.created,535,ep_00521,0.68,200,1,0,0,0,1,603.0,603,1.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_010874,invoice.created,308,ep_00022,0.853,100,2,0,0,2,0,707.0,743,0.0,0.0,1,0.0,1.0,0,False,False,True,False
evt_009654,invoice.created,130,ep_00576,0.615,60,3,0,0,2,1,606.0,872,1.0,0.0,2,0.0,0.6666666666666666,1,False,True,False,False
evt_002971,invoice.rejected,267,ep_00300,0.956,200,3,0,0,2,1,672.6666666666666,766,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_003793,compliance.submitted,208,ep_00034,0.753,30,1,0,0,0,1,631.0,631,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_003304,compliance.submitted,305,ep_00557,0.821,60,1,0,0,0,1,863.0,863,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_011048,compliance.submitted,66,ep_00444,0.869,30,1,0,0,0,1,275.0,275,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_003521,invoice.validated,320,ep_00076,0.979,30,1,0,0,0,1,414.0,414,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_dup_ad2d0671,invoice.paid,454,ep_00420,0.888,200,2,0,1,0,1,161.5,273,0.0,0.0,1,0.0,0.5,1,False,False,True,False
evt_014056,invoice.paid,328,ep_00074,0.999,30,2,0,1,0,1,728.5,970,0.0,0.0,1,0.0,0.5,1,False,False,True,False
evt_000322,invoice.validated,372,ep_00034,0.753,30,3,0,0,2,1,760.3333333333334,1096,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_012425,compliance.submitted,244,ep_00232,0.906,100,6,0,0,6,0,446.1666666666667,693,0.0,0.0,5,0.0,1.0,0,False,True,False,False
evt_013934,invoice.created,504,ep_00013,0.909,100,2,0,1,0,1,356.5,622,0.0,0.0,1,0.0,0.5,1,False,True,False,False
evt_003722,compliance.submitted,180,ep_00283,0.999,200,3,0,0,2,1,778.3333333333334,1157,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_dup_34d08586,invoice.paid,309,ep_00024,0.709,100,3,1,2,0,1,997.6666666666666,1353,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,True,False
evt_010261,invoice.created,195,ep_00270,0.896,200,5,0,5,0,0,497.4,892,1.0,0.0,4,0.0,1.0,0,False,False,False,True
evt_004411,invoice.created,231,ep_00218,0.852,30,3,1,2,0,1,423.0,613,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,False,True
evt_000750,compliance.submitted,301,ep_00415,0.92,500,1,0,0,0,1,179.0,179,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_008086,compliance.submitted,188,ep_00572,0.999,100,2,0,1,0,1,437.0,543,1.0,0.0,1,0.0,0.5,1,False,False,False,True
evt_000343,invoice.paid,155,ep_00437,0.999,500,1,0,0,0,1,1014.0,1014,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_004069,invoice.validated,137,ep_00301,0.781,100,3,0,0,2,1,499.6666666666667,850,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_000903,invoice.validated,125,ep_00342,0.909,60,3,0,2,0,1,548.6666666666666,864,1.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_008457,invoice.created,267,ep_00365,0.963,60,1,0,0,0,1,353.0,353,1.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_011402,invoice.created,78,ep_00453,0.762,500,1,0,0,0,1,789.0,789,0.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_004519,compliance.submitted,357,ep_00470,0.811,60,6,0,6,0,0,740.0,1258,0.0,0.0,5,0.0,1.0,0,False,False,True,False
evt_012564,compliance.submitted,202,ep_00056,0.992,30,1,0,0,0,1,999.0,999,0.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_004732,invoice.rejected,326,ep_00151,0.91,100,4,0,0,4,0,436.0,664,1.0,0.0,3,0.0,1.0,0,False,False,False,True
evt_010932,invoice.validated,42,ep_00201,0.923,200,3,0,2,0,1,700.3333333333334,1072,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_012536,invoice.created,283,ep_00260,0.973,500,3,0,0,2,1,1147.0,1419,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_012829,invoice.paid,440,ep_00563,0.985,30,1,0,0,0,1,1247.0,1247,0.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_009496,invoice.paid,359,ep_00453,0.762,500,1,0,0,0,1,830.0,830,0.0,0.0,0,0.0,0.0,1,True,False,False,False
evt_007376,invoice.paid,114,ep_00546,0.784,30,3,1,2,0,1,246.66666666666666,407,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,True,False
evt_000140,compliance.failed,177,ep_00216,0.971,30,3,1,2,0,1,634.6666666666666,1213,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,True,False
evt_003324,invoice.validated,222,ep_00315,0.999,100,1,0,0,0,1,242.0,242,1.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_012054,compliance.failed,50,ep_00371,0.883,500,1,0,0,0,1,1092.0,1092,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_001468,compliance.submitted,391,ep_00276,0.935,200,3,1,2,0,1,502.0,694,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,True,False
evt_005805,invoice.paid,98,ep_00297,0.988,30,2,0,1,0,1,619.5,757,1.0,0.0,1,0.0,0.5,1,False,False,True,False
evt_010622,invoice.created,168,ep_00007,0.999,200,1,0,0,0,1,352.0,352,1.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_013329,invoice.validated,74,ep_00185,0.853,200,4,0,0,4,0,687.25,1050,0.0,0.0,3,0.0,1.0,0,False,False,True,False
evt_013417,compliance.submitted,317,ep_00144,0.902,500,1,0,0,0,1,803.0,803,0.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_007133,invoice.created,135,ep_00138,0.841,500,1,0,0,0,1,835.0,835,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_000081,compliance.submitted,362,ep_00550,0.808,30,1,0,0,0,1,1202.0,1202,1.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_007761,compliance.submitted,219,ep_00254,0.999,30,1,0,0,0,1,797.0,797,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_009879,compliance.submitted,242,ep_00125,0.95,200,1,0,0,0,1,806.0,806,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_004727,invoice.created,59,ep_00193,0.906,60,1,0,0,0,1,870.0,870,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_008262,compliance.submitted,410,ep_00166,0.93,60,1,0,0,0,1,1238.0,1238,0.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_005811,invoice.paid,901,ep_00361,0.942,500,1,0,0,0,1,510.0,510,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_011511,invoice.created,146,ep_00387,0.921,100,3,0,0,2,1,385.0,470,0.0,0.0,2,0.0,0.6666666666666666,1,True,False,False,False
evt_011265,invoice.validated,151,ep_00265,0.85,200,3,1,2,0,1,698.6666666666666,866,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,True,False
evt_005501,invoice.validated,358,ep_00410,0.942,100,3,0,2,0,1,817.0,997,1.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_012730,invoice.paid,326,ep_00112,0.877,100,1,0,0,0,1,622.0,622,1.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_001225,invoice.created,439,ep_00458,0.756,100,1,0,0,0,1,770.0,770,0.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_008138,compliance.failed,88,ep_00327,0.999,200,3,0,2,0,1,549.0,629,1.0,0.0,2,0.0,0.6666666666666666,1,False,True,False,False
evt_010876,invoice.rejected,301,ep_00166,0.93,60,1,0,0,0,1,325.0,325,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_008909,invoice.created,247,ep_00245,0.736,200,3,0,2,0,1,429.0,877,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_002750,invoice.paid,158,ep_00455,0.816,60,3,1,2,0,1,649.0,1195,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,False,True
evt_014181,invoice.rejected,346,ep_00251,0.729,500,3,0,3,0,0,692.0,948,0.0,0.0,2,0.0,1.0,0,False,True,False,False
evt_000803,invoice.created,309,ep_00548,0.856,200,1,0,0,0,1,1262.0,1262,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_012919,compliance.submitted,530,ep_00018,0.918,60,3,0,0,3,0,495.0,781,0.0,0.0,2,0.0,1.0,0,False,False,True,False
evt_008616,compliance.failed,470,ep_00382,0.808,100,1,0,0,0,1,929.0,929,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_000356,invoice.validated,374,ep_00548,0.856,200,1,0,0,0,1,771.0,771,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_008641,compliance.failed,42,ep_00236,0.956,100,1,0,0,0,1,444.0,444,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_007551,invoice.paid,127,ep_00161,0.763,200,3,0,0,2,1,346.6666666666667,567,1.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_008491,invoice.created,154,ep_00201,0.923,200,2,0,1,0,1,744.5,783,0.0,0.0,1,0.0,0.5,1,False,False,False,True
evt_001754,invoice.validated,350,ep_00516,0.971,500,1,0,0,0,1,1116.0,1116,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_010982,invoice.validated,153,ep_00252,0.99,100,1,0,0,0,1,407.0,407,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_013762,invoice.validated,330,ep_00386,0.898,60,3,0,0,2,1,322.0,472,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_011703,compliance.submitted,233,ep_00567,0.635,60,3,0,0,2,1,793.6666666666666,1304,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_012983,invoice.created,492,ep_00213,0.994,100,3,0,2,0,1,684.6666666666666,851,0.0,0.0,2,0.0,0.6666666666666666,1,False,True,False,False
evt_013913,invoice.validated,398,ep_00135,0.77,500,3,0,0,2,1,373.6666666666667,540,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_008822,invoice.paid,573,ep_00574,0.854,30,3,0,2,0,1,444.3333333333333,653,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_012989,invoice.validated,658,ep_00240,0.982,30,1,0,0,0,1,804.0,804,0.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_003535,invoice.created,424,ep_00180,0.999,100,1,0,0,0,1,790.0,790,0.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_000587,invoice.validated,202,ep_00271,0.999,200,3,0,0,2,1,198.33333333333334,277,1.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_003820,compliance.failed,112,ep_00425,0.957,500,3,0,0,2,1,684.6666666666666,859,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_005943,invoice.paid,382,ep_00025,0.815,100,2,0,1,0,1,682.5,756,0.0,0.0,1,0.0,0.5,1,False,False,False,True
evt_010309,invoice.created,598,ep_00447,0.924,30,3,0,2,0,1,191.66666666666666,328,1.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_004392,invoice.created,262,ep_00039,0.721,60,2,0,1,0,1,371.0,647,0.0,0.0,1,0.0,0.5,1,False,False,True,False
evt_012779,invoice.rejected,31,ep_00563,0.985,30,3,1,2,0,1,600.0,821,1.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,True,False
evt_007309,compliance.submitted,405,ep_00534,0.735,60,6,0,6,0,0,691.1666666666666,915,0.0,0.0,5,0.0,1.0,0,False,False,True,False
evt_001124,invoice.paid,116,ep_00190,0.698,100,2,0,0,2,0,828.0,837,0.0,0.0,1,0.0,1.0,0,False,False,True,False
evt_007287,compliance.submitted,254,ep_00079,0.891,200,1,0,0,0,1,177.0,177,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_003264,invoice.paid,601,ep_00481,0.865,30,3,1,2,0,1,578.3333333333334,583,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,True,False
evt_001994,compliance.failed,321,ep_00333,0.889,30,1,0,0,0,1,687.0,687,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_005776,invoice.paid,289,ep_00254,0.999,30,1,0,0,0,1,723.0,723,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_013964,compliance.failed,197,ep_00193,0.906,60,1,0,0,0,1,865.0,865,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_009005,invoice.paid,203,ep_00197,0.774,200,3,1,2,0,1,834.3333333333334,1015,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,True,False
evt_009449,invoice.paid,325,ep_00573,0.919,30,1,0,0,0,1,571.0,571,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_004404,invoice.created,492,ep_00041,0.969,30,3,0,0,3,0,710.0,1299,1.0,0.0,2,0.0,1.0,0,False,True,False,False
evt_002520,invoice.created,262,ep_00595,0.999,200,1,0,0,0,1,823.0,823,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_001127,invoice.paid,160,ep_00387,0.921,100,2,0,2,0,0,725.5,1028,0.0,0.0,1,0.0,1.0,0,False,False,True,False
evt_014360,compliance.submitted,144,ep_00031,0.808,100,6,0,0,6,0,847.3333333333334,1134,0.0,0.0,5,0.0,1.0,0,False,False,False,True
evt_009404,invoice.created,175,ep_00285,0.999,200,1,0,0,0,1,495.0,495,0.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_dup_3ff6e73c,invoice.created,567,ep_00538,0.834,60,3,1,2,0,1,840.6666666666666,1197,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,False,True
evt_012701,invoice.validated,149,ep_00562,0.999,200,1,0,0,0,1,875.0,875,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_009273,invoice.paid,249,ep_00275,0.762,60,1,0,0,0,1,294.0,294,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_010773,invoice.paid,227,ep_00045,0.703,60,3,0,0,2,1,743.3333333333334,804,1.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_000029,compliance.failed,514,ep_00512,0.874,200,1,0,0,0,1,936.0,936,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_010147,invoice.paid,204,ep_00562,0.999,200,2,0,1,0,1,633.5,1046,0.0,0.0,1,0.0,0.5,1,False,True,False,False
evt_010374,invoice.validated,150,ep_00270,0.896,200,3,0,2,0,1,509.6666666666667,546,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_000665,invoice.validated,148,ep_00580,0.999,100,1,0,0,0,1,449.0,449,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_001804,invoice.created,466,ep_00387,0.921,100,4,0,0,4,0,787.25,1021,0.0,0.0,3,0.0,1.0,0,False,False,False,True
evt_014700,invoice.paid,376,ep_00451,0.872,500,1,0,0,0,1,963.0,963,1.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_000884,invoice.paid,125,ep_00516,0.971,500,2,0,1,0,1,991.0,1197,0.0,0.0,1,0.0,0.5,1,False,True,False,False
evt_004748,compliance.failed,193,ep_00371,0.883,500,1,0,0,0,1,511.0,511,1.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_010480,compliance.submitted,113,ep_00464,0.906,500,3,0,0,2,1,599.3333333333334,794,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_011786,invoice.validated,52,ep_00566,0.831,500,5,0,0,5,0,524.6,1014,0.0,0.0,4,0.0,1.0,0,False,False,True,False
evt_014077,compliance.submitted,125,ep_00545,0.583,30,1,0,0,0,1,1013.0,1013,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_007473,compliance.failed,129,ep_00201,0.923,200,1,0,0,0,1,293.0,293,0.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_010577,invoice.validated,25,ep_00405,0.826,200,3,0,3,0,0,516.0,768,0.0,0.0,2,0.0,1.0,0,True,False,False,False
evt_dup_01ce01fd,invoice.validated,367,ep_00131,0.694,60,3,1,2,0,1,406.6666666666667,713,1.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,False,True
evt_001790,compliance.submitted,562,ep_00012,0.824,60,3,1,2,0,1,449.6666666666667,591,1.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,True,False
evt_012573,invoice.paid,433,ep_00388,0.999,200,1,0,0,0,1,973.0,973,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_007533,invoice.rejected,147,ep_00453,0.762,500,3,1,2,0,1,776.6666666666666,1220,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,True,False,False
evt_009435,compliance.submitted,323,ep_00590,0.777,30,3,0,2,0,1,483.6666666666667,709,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_009025,invoice.paid,113,ep_00260,0.973,500,2,0,2,0,0,570.5,722,0.0,0.0,1,0.0,1.0,0,False,False,True,False
evt_004515,invoice.validated,179,ep_00018,0.918,60,1,0,0,0,1,789.0,789,0.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_dup_149fafd2,invoice.paid,583,ep_00057,0.779,500,3,0,3,0,0,504.0,1040,0.0,0.0,2,0.0,1.0,0,False,False,False,True
evt_009328,invoice.paid,229,ep_00074,0.999,30,1,0,0,0,1,1004.0,1004,1.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_009115,invoice.paid,342,ep_00589,0.98,200,2,0,1,0,1,539.0,833,0.0,0.0,1,0.0,0.5,1,False,False,True,False
evt_006902,compliance.failed,170,ep_00285,0.999,200,3,1,2,0,1,386.3333333333333,742,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,True,False
evt_003805,invoice.rejected,142,ep_00037,0.905,200,1,0,0,0,1,763.0,763,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_006658,invoice.created,131,ep_00227,0.888,30,1,0,0,0,1,475.0,475,0.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_008375,invoice.created,102,ep_00097,0.916,60,5,0,5,0,0,574.0,1279,0.0,0.0,4,0.0,1.0,0,False,False,True,False
evt_000036,invoice.validated,175,ep_00263,0.491,60,3,1,2,0,1,448.3333333333333,571,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,True,False
evt_dup_45042748,invoice.paid,361,ep_00394,0.999,500,1,0,0,0,1,711.0,711,1.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_013510,compliance.failed,404,ep_00063,0.747,500,1,0,0,0,1,700.0,700,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_010689,compliance.failed,313,ep_00458,0.756,100,3,0,3,0,0,833.3333333333334,1236,1.0,0.0,2,0.0,1.0,0,False,False,False,True
evt_006824,invoice.paid,262,ep_00569,0.656,500,1,0,0,0,1,510.0,510,1.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_009190,invoice.created,317,ep_00431,0.738,200,1,0,0,0,1,806.0,806,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_008149,invoice.created,140,ep_00077,0.89,200,1,0,0,0,1,459.0,459,1.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_002458,invoice.paid,107,ep_00093,0.796,200,3,0,0,2,1,496.3333333333333,978,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_000105,invoice.validated,343,ep_00584,0.999,200,1,0,0,0,1,839.0,839,1.0,1.0,0,0.0,0.0,1,False,False,False,True
evt_014663,invoice.paid,482,ep_00399,0.866,500,1,0,0,0,1,685.0,685,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_012574,invoice.paid,756,ep_00012,0.824,60,1,0,0,0,1,546.0,546,1.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_009530,invoice.created,346,ep_00293,0.809,30,5,0,0,5,0,708.2,1215,0.0,0.0,4,0.0,1.0,0,False,False,False,True
evt_005184,invoice.validated,271,ep_00493,0.889,60,2,0,0,2,0,525.0,565,0.0,0.0,1,0.0,1.0,0,False,True,False,False
evt_011685,compliance.failed,442,ep_00488,0.75,30,2,0,1,0,1,514.5,789,0.0,0.0,1,0.0,0.5,1,False,False,False,True
evt_dup_2d74430d,compliance.submitted,80,ep_00097,0.916,60,2,0,1,0,1,315.5,581,0.0,0.0,1,0.0,0.5,1,False,False,False,True
evt_013626,invoice.created,91,ep_00210,0.999,60,6,0,0,6,0,635.5,857,0.0,0.0,5,0.0,1.0,0,False,True,False,False
evt_010042,invoice.paid,193,ep_00269,0.827,200,1,0,0,0,1,1196.0,1196,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_001993,invoice.rejected,183,ep_00015,0.673,200,3,0,2,0,1,703.0,801,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_014105,invoice.created,183,ep_00503,0.712,60,5,0,0,5,0,625.8,1140,0.0,0.0,4,0.0,1.0,0,False,False,False,True
evt_011213,compliance.failed,413,ep_00530,0.771,60,3,1,2,0,1,769.6666666666666,979,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,False,True
evt_012163,invoice.validated,88,ep_00168,0.999,100,3,1,2,0,1,601.3333333333334,925,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,True,False
evt_008899,invoice.created,217,ep_00215,0.842,60,3,0,0,2,1,685.0,1060,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_012226,compliance.submitted,477,ep_00511,0.912,500,3,0,0,2,1,628.3333333333334,1013,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_009752,invoice.created,483,ep_00038,0.645,30,1,0,0,0,1,50.0,50,0.0,0.0,0,0.0,0.0,1,True,False,False,False
evt_000431,invoice.created,66,ep_00533,0.872,30,2,0,1,0,1,478.0,658,1.0,0.0,1,0.0,0.5,1,False,False,True,False
evt_007033,invoice.created,364,ep_00399,0.866,500,3,1,2,0,1,852.3333333333334,1088,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,True,False
evt_008017,invoice.paid,213,ep_00076,0.979,30,3,0,3,0,0,284.0,362,0.0,0.0,2,0.0,1.0,0,False,False,True,False
evt_005598,invoice.paid,578,ep_00366,0.832,200,1,0,0,0,1,417.0,417,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_010451,invoice.rejected,93,ep_00204,0.999,60,1,0,0,0,1,603.0,603,0.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_007918,invoice.rejected,205,ep_00495,0.999,500,1,0,0,0,1,500.0,500,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_000329,invoice.created,458,ep_00158,0.937,30,1,0,0,0,1,774.0,774,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_014731,invoice.paid,93,ep_00392,0.939,30,5,0,0,5,0,240.8,635,0.0,0.0,4,0.0,1.0,0,False,False,True,False
evt_009372,invoice.created,167,ep_00536,0.886,30,1,0,0,0,1,612.0,612,0.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_011240,compliance.submitted,447,ep_00380,0.783,30,1,0,0,0,1,729.0,729,0.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_004829,invoice.paid,207,ep_00145,0.911,100,3,0,0,2,1,548.3333333333334,1044,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
