event_id,delivery_state,failure_reason,safe_to_replay,recommended_action
evt_004014,duplicate,duplicate_event,False,avoid_replay
evt_004016,recovered,none,False,monitor_endpoint
evt_004017,failed,payload_too_large,True,reduce_payload
evt_004018,delivered,none,True,none
evt_004020,delivered,none,True,none
evt_004021,failed,customer_endpoint_down,True,investigate_endpoint
evt_004023,delivered,none,True,none
evt_004024,failed,payload_too_large,True,reduce_payload
evt_004025,delivered,none,True,none
evt_004026,delivered,none,True,none
evt_004027,delivered,none,True,none
evt_004028,duplicate,duplicate_event,False,avoid_replay
evt_004029,recovered,rate_limited,False,exponential_backoff
evt_004030,failed,payload_too_large,True,reduce_payload
evt_004031,delivered,none,True,none
evt_004032,delivered,none,True,none
evt_004033,recovered,invalid_signature,False,rotate_signature
evt_004035,delivered,none,True,none
evt_004036,delivered,none,True,none
evt_004039,recovered,customer_endpoint_down,False,retry_later
evt_004040,delivered,none,True,none
evt_004041,recovered,rate_limited,False,exponential_backoff
evt_004042,failed,customer_endpoint_down,True,investigate_endpoint
evt_004043,recovered,malformed_response,False,inspect_endpoint
evt_004044,delivered,none,True,none
evt_004045,recovered,rate_limited,False,exponential_backoff
evt_004046,recovered,customer_endpoint_down,False,retry_later
evt_004047,recovered,customer_endpoint_down,False,retry_later
evt_004048,failed,payload_too_large,True,reduce_payload
evt_004049,recovered,none,False,monitor_endpoint
evt_004050,delivered,none,True,none
evt_004051,expired,endpoint_deleted,False,contact_customer
evt_004052,delivered,none,True,none
evt_004053,delivered,none,True,none
evt_004054,delivered,none,True,none
evt_004055,recovered,none,False,monitor_endpoint
evt_004056,recovered,malformed_response,False,inspect_endpoint
evt_004057,delivered,none,True,none
evt_004058,recovered,rate_limited,False,exponential_backoff
evt_004059,delivered,none,True,none
evt_004060,delivered,none,True,none
evt_004061,delivered,none,True,none
evt_004063,recovered,none,False,monitor_endpoint
evt_004064,recovered,none,False,monitor_endpoint
evt_004065,delivered,none,True,none
evt_004066,recovered,customer_endpoint_down,False,retry_later
evt_004067,duplicate,duplicate_event,False,avoid_replay
evt_004068,recovered,none,False,monitor_endpoint
evt_004069,recovered,invalid_signature,False,rotate_signature
evt_004070,recovered,invalid_signature,False,rotate_signature
evt_004072,delivered,none,True,none
evt_004073,recovered,malformed_response,False,inspect_endpoint
evt_004074,recovered,invalid_signature,False,rotate_signature
evt_004075,recovered,invalid_signature,False,rotate_signature
evt_004076,expired,endpoint_deleted,False,contact_customer
evt_004077,duplicate,duplicate_event,False,avoid_replay
evt_004078,recovered,customer_endpoint_down,False,retry_later
evt_004079,failed,payload_too_large,True,reduce_payload
evt_004081,failed,payload_too_large,True,reduce_payload
evt_004082,delivered,none,True,none
evt_004083,recovered,rate_limited,False,exponential_backoff
evt_004084,delivered,none,True,none
evt_004085,delivered,none,True,none
evt_004086,delivered,none,True,none
evt_004087,delivered,none,True,none
evt_004088,delivered,none,True,none
evt_004089,delivered,none,True,none
evt_004090,expired,endpoint_deleted,False,contact_customer
evt_004092,recovered,malformed_response,False,inspect_endpoint
evt_004093,recovered,customer_endpoint_down,False,retry_later
evt_004094,recovered,none,False,monitor_endpoint
evt_004095,recovered,none,False,monitor_endpoint
evt_004096,expired,endpoint_deleted,False,contact_customer
evt_004097,recovered,none,False,monitor_endpoint
evt_004098,delivered,none,True,none
evt_004099,delivered,none,True,none
evt_004100,delivered,none,True,none
evt_004101,recovered,none,False,monitor_endpoint
evt_004102,delivered,none,True,none
evt_004103,recovered,none,False,monitor_endpoint
evt_004104,delivered,none,True,none
evt_004105,delivered,none,True,none
evt_004106,delivered,none,True,none
evt_004107,delivered,none,True,none
evt_004109,delivered,none,True,none
evt_004111,delivered,none,True,none
evt_004112,delivered,none,True,none
evt_004113,recovered,none,False,monitor_endpoint
evt_004114,recovered,customer_endpoint_down,False,retry_later
evt_004116,delivered,none,True,none
evt_004118,recovered,invalid_signature,False,rotate_signature
evt_004119,delivered,none,True,none
evt_004120,delivered,none,True,none
evt_004121,recovered,invalid_signature,False,rotate_signature
evt_004122,duplicate,duplicate_event,False,avoid_replay
evt_004123,recovered,malformed_response,False,inspect_endpoint
evt_004124,recovered,rate_limited,False,exponential_backoff
evt_004126,delivered,none,True,none
evt_004127,recovered,malformed_response,False,inspect_endpoint
evt_004128,delivered,none,True,none
evt_004129,failed,customer_endpoint_down,True,investigate_endpoint
evt_004130,delivered,none,True,none
evt_004131,recovered,none,False,monitor_endpoint
evt_004132,recovered,invalid_signature,False,rotate_signature
evt_004133,delivered,none,True,none
evt_004135,recovered,none,False,monitor_endpoint
evt_004136,delivered,none,True,none
evt_004137,delivered,none,True,none
evt_004138,delivered,none,True,none
evt_004139,delivered,none,True,none
evt_004140,recovered,none,False,monitor_endpoint
evt_004141,delivered,none,True,none
evt_004142,delivered,none,True,none
evt_004145,delivered,none,True,none
evt_004146,recovered,invalid_signature,False,rotate_signature
evt_004148,delivered,none,True,none
evt_004149,recovered,customer_endpoint_down,False,retry_later
evt_004150,failed,payload_too_large,True,reduce_payload
evt_004152,recovered,malformed_response,False,inspect_endpoint
evt_004153,delivered,none,True,none
evt_004154,delivered,none,True,none
evt_004155,recovered,customer_endpoint_down,False,retry_later
evt_004156,recovered,customer_endpoint_down,False,retry_later
evt_004157,duplicate,duplicate_event,False,avoid_replay
evt_004158,delivered,none,True,none
evt_004160,delivered,none,True,none
evt_004161,recovered,invalid_signature,False,rotate_signature
evt_004162,delivered,none,True,none
evt_004163,recovered,rate_limited,False,exponential_backoff
evt_004164,recovered,malformed_response,False,inspect_endpoint
evt_004166,delivered,none,True,none
evt_004167,failed,customer_endpoint_down,True,investigate_endpoint
evt_004169,recovered,none,False,monitor_endpoint
evt_004170,recovered,customer_endpoint_down,False,retry_later
evt_004171,delivered,none,True,none
evt_004173,delivered,none,True,none
evt_004174,expired,endpoint_deleted,False,contact_customer
evt_004175,delivered,none,True,none
evt_004177,delivered,none,True,none
evt_004181,delivered,none,True,none
evt_004182,delivered,none,True,none
evt_004183,recovered,none,False,monitor_endpoint
evt_004184,delivered,none,True,none
evt_004185,recovered,customer_endpoint_down,False,retry_later
evt_004186,delivered,none,True,none
evt_004188,recovered,none,False,monitor_endpoint
evt_004190,failed,customer_endpoint_down,True,investigate_endpoint
evt_004191,delivered,none,True,none
evt_004192,duplicate,duplicate_event,False,avoid_replay
evt_004193,recovered,customer_endpoint_down,False,retry_later
evt_004194,recovered,customer_endpoint_down,False,retry_later
evt_004195,delivered,none,True,none
evt_004196,recovered,none,False,monitor_endpoint
evt_004197,delivered,none,True,none
evt_004199,recovered,none,False,monitor_endpoint
evt_004202,recovered,rate_limited,False,exponential_backoff
evt_004203,expired,endpoint_deleted,False,contact_customer
evt_004205,duplicate,duplicate_event,False,avoid_replay
evt_004206,failed,customer_endpoint_down,True,investigate_endpoint
evt_004208,delivered,none,True,none
evt_004210,delivered,none,True,none
evt_004211,recovered,invalid_signature,False,rotate_signature
evt_004214,failed,customer_endpoint_down,True,investigate_endpoint
evt_004215,duplicate,duplicate_event,False,avoid_replay
evt_004216,failed,payload_too_large,True,reduce_payload
evt_004217,delivered,none,True,none
evt_004218,failed,customer_endpoint_down,True,investigate_endpoint
evt_004220,delivered,none,True,none
evt_004221,recovered,none,False,monitor_endpoint
evt_004222,recovered,malformed_response,False,inspect_endpoint
evt_004223,failed,customer_endpoint_down,True,investigate_endpoint
evt_004225,recovered,none,False,monitor_endpoint
evt_004227,delivered,none,True,none
evt_004229,recovered,rate_limited,False,exponential_backoff
evt_004230,recovered,none,False,monitor_endpoint
evt_004231,recovered,none,False,monitor_endpoint
evt_004232,recovered,invalid_signature,False,rotate_signature
evt_004234,duplicate,duplicate_event,False,avoid_replay
evt_004236,recovered,none,False,monitor_endpoint
evt_004237,recovered,invalid_signature,False,rotate_signature
evt_004238,recovered,customer_endpoint_down,False,retry_later
evt_004239,failed,payload_too_large,True,reduce_payload
evt_004240,failed,payload_too_large,True,reduce_payload
evt_004241,delivered,none,True,none
evt_004242,recovered,invalid_signature,False,rotate_signature
evt_004245,delivered,none,True,none
evt_004246,delivered,none,True,none
evt_004247,recovered,customer_endpoint_down,False,retry_later
evt_004248,recovered,none,False,monitor_endpoint
evt_004249,delivered,none,True,none
evt_004251,recovered,none,False,monitor_endpoint
evt_004252,delivered,none,True,none
evt_004253,delivered,none,True,none
evt_004254,recovered,rate_limited,False,exponential_backoff
evt_004255,delivered,none,True,none
evt_004257,delivered,none,True,none
evt_004258,expired,endpoint_deleted,False,contact_customer
evt_004259,delivered,none,True,none
evt_004261,delivered,none,True,none
evt_004263,delivered,none,True,none
evt_004265,recovered,none,False,monitor_endpoint
evt_004266,delivered,none,True,none
evt_004267,delivered,none,True,none
evt_004268,delivered,none,True,none
evt_004270,recovered,rate_limited,False,exponential_backoff
evt_004271,delivered,none,True,none
evt_004272,recovered,invalid_signature,False,rotate_signature
evt_004273,delivered,none,True,none
evt_004274,delivered,none,True,none
evt_004275,recovered,invalid_signature,False,rotate_signature
evt_004276,delivered,none,True,none
evt_004277,recovered,malformed_response,False,inspect_endpoint
evt_004278,recovered,rate_limited,False,exponential_backoff
evt_004280,delivered,none,True,none
evt_004281,delivered,none,True,none
evt_004282,failed,customer_endpoint_down,True,investigate_endpoint
evt_004284,delivered,none,True,none
evt_004285,recovered,none,False,monitor_endpoint
evt_004286,recovered,customer_endpoint_down,False,retry_later
evt_004288,recovered,rate_limited,False,exponential_backoff
evt_004289,recovered,rate_limited,False,exponential_backoff
evt_004291,recovered,invalid_signature,False,rotate_signature
evt_004292,recovered,none,False,monitor_endpoint
evt_004293,delivered,none,True,none
evt_004295,recovered,none,False,monitor_endpoint
evt_004296,recovered,invalid_signature,False,rotate_signature
evt_004297,duplicate,duplicate_event,False,avoid_replay
evt_004299,expired,endpoint_deleted,False,contact_customer
evt_004300,delivered,none,True,none
evt_004302,recovered,rate_limited,False,exponential_backoff
evt_004303,delivered,none,True,none
evt_004304,recovered,rate_limited,False,exponential_backoff
evt_004305,expired,endpoint_deleted,False,contact_customer
evt_004306,duplicate,duplicate_event,False,avoid_replay
evt_004307,recovered,rate_limited,False,exponential_backoff
evt_004308,delivered,none,True,none
evt_004309,failed,payload_too_large,True,reduce_payload
evt_004310,recovered,customer_endpoint_down,False,retry_later
evt_004311,delivered,none,True,none
evt_004314,recovered,rate_limited,False,exponential_backoff
evt_004315,delivered,none,True,none
evt_004316,delivered,none,True,none
evt_004317,delivered,none,True,none
evt_004318,failed,payload_too_large,True,reduce_payload
evt_004319,recovered,invalid_signature,False,rotate_signature
evt_004320,failed,payload_too_large,True,reduce_payload
evt_004321,delivered,none,True,none
evt_004322,duplicate,duplicate_event,False,avoid_replay
evt_004323,delivered,none,True,none
evt_004324,delivered,none,True,none
evt_004326,recovered,customer_endpoint_down,False,retry_later
evt_004327,recovered,customer_endpoint_down,False,retry_later
evt_004328,recovered,customer_endpoint_down,False,retry_later
evt_004329,recovered,customer_endpoint_down,False,retry_later
evt_004330,delivered,none,True,none
evt_004332,recovered,invalid_signature,False,rotate_signature
evt_004333,delivered,none,True,none
evt_004334,duplicate,duplicate_event,False,avoid_replay
evt_004335,failed,customer_endpoint_down,True,investigate_endpoint
evt_004336,recovered,invalid_signature,False,rotate_signature
evt_004337,recovered,none,False,monitor_endpoint
evt_004338,duplicate,duplicate_event,False,avoid_replay
evt_004339,recovered,invalid_signature,False,rotate_signature
evt_004340,failed,customer_endpoint_down,True,investigate_endpoint
evt_004341,failed,payload_too_large,True,reduce_payload
evt_004342,failed,customer_endpoint_down,True,investigate_endpoint
evt_004343,failed,payload_too_large,True,reduce_payload
evt_004344,recovered,invalid_signature,False,rotate_signature
evt_004345,recovered,none,False,monitor_endpoint
evt_004346,delivered,none,True,none
evt_004348,recovered,none,False,monitor_endpoint
evt_004349,recovered,rate_limited,False,exponential_backoff
evt_004351,delivered,none,True,none
evt_004352,delivered,none,True,none
evt_004353,recovered,none,False,monitor_endpoint
evt_004354,delivered,none,True,none
evt_004355,delivered,none,True,none
evt_004356,recovered,none,False,monitor_endpoint
evt_004358,delivered,none,True,none
evt_004360,delivered,none,True,none
evt_004363,delivered,none,True,none
evt_004365,recovered,rate_limited,False,exponential_backoff
